DeviceID: 
runTime,packetNumber,status,errorString,limb,calib,limbkinparam,limbdynparam,angle1,angle2,angle3,angle4,force,torque,epx,epy,epz,phi1,phi2,phi3,imuangle1,imuangle2,imuangle3,imuangle4,marbtn,calibbtn,target,desired,control
278.726,22419,48,NOERROR,0,0,,,-0.9515949,-0.2636719,-0.3515625,-4.833984,-0.2898341,,,,,,,,2.296708,0.4063462,-1.946488,2.502186,1,,999,999,0
278.738,22420,48,NOERROR,0,0,,,-0.9515949,-0.2636719,-0.3515625,-4.833984,-0.292082,,,,,,,,2.02923,0.7980568,-2.41439,2.409352,1,,999,999,0
278.75,22421,48,NOERROR,0,0,,,-0.9515949,-0.2636719,-0.3515625,-4.833984,-0.2928314,,,,,,,,2.090394,0.4772198,-1.941284,2.30044,1,,999,999,0
278.763,22422,48,NOERROR,0,0,,,-0.95118,-0.2636719,-0.3515625,-4.833984,-0.2955289,,,,,,,,2.15939,0.5611552,-2.029594,2.293285,1,,999,999,0.0008151386
278.775,22423,48,NOERROR,0,0,,,-0.95118,-0.2636719,-0.3515625,-4.833984,-0.2980765,,,,,,,,2.34344,0.586197,-2.187567,2.588651,1,,999,999,0
278.788,22424,48,NOERROR,0,0,,,-0.95118,-0.2636719,-0.3515625,-4.833984,-0.299725,,,,,,,,1.943897,0.811461,-2.553169,2.34274,1,,999,999,0
278.8,22425,48,NOERROR,0,0,,,-0.950765,-0.2636719,-0.3515625,-4.833984,-0.3031719,,,,,,,,2.340893,1.402653,-2.949277,2.357689,1,,999,999,0.0009569307
278.813,22426,48,NOERROR,0,0,,,-0.95035,-0.2636719,-0.3515625,-4.833984,-0.3034716,,,,,,,,2.147383,0.7863633,-2.44644,2.274036,1,,999,999,0.0008151386
278.825,22427,48,NOERROR,0,0,,,-0.95035,-0.2636719,-0.3515625,-4.833984,-0.3034716,,,,,,,,2.28193,0.9104919,-2.602637,2.37404,1,,999,999,0
278.837,22428,48,NOERROR,0,0,,,-0.95035,-0.2636719,-0.3515625,-4.833984,-0.3046705,,,,,,,,2.266968,0.6720604,-2.282418,2.141635,1,,999,999,0
278.85,22429,48,NOERROR,0,0,,,-0.95035,-0.2636719,-0.3515625,-4.833984,-0.3048204,,,,,,,,2.047764,0.6875725,-2.485885,2.188643,1,,999,999,0
278.862,22430,48,NOERROR,0,0,,,-0.949935,-0.2636719,-0.3515625,-4.833984,-0.3081173,,,,,,,,2.150921,0.6847219,-2.437983,2.607105,1,,999,999,0.0009569307
278.875,22431,48,NOERROR,0,0,,,-0.949935,-0.2636719,-0.3515625,-4.833984,-0.3091664,,,,,,,,1.945656,1.064282,-2.424164,2.001746,1,,999,999,0
278.887,22432,48,NOERROR,0,0,,,-0.949935,-0.2636719,-0.3515625,-4.833984,-0.3114143,,,,,,,,2.126074,0.7836745,-1.965153,2.043423,1,,999,999,0
278.9,22433,48,NOERROR,0,0,,,-0.949935,-0.2636719,-0.3515625,-4.833984,-0.3108149,,,,,,,,1.985752,0.9373565,-2.222306,1.981267,1,,999,999,0
278.912,22434,48,NOERROR,0,0,,,-0.949935,-0.2636719,-0.3515625,-4.833984,-0.3144116,,,,,,,,2.011305,0.8244434,-1.829033,1.97915,1,,999,999,0
278.924,22435,48,NOERROR,0,0,,,-0.949935,-0.2636719,-0.3515625,-4.833984,-0.3181581,,,,,,,,2.186327,0.5889227,-1.950824,1.780927,1,,999,999,0
278.937,22436,48,NOERROR,0,0,,,-0.94952,-0.2636719,-0.3515625,-4.833984,-0.3195069,,,,,,,,2.404656,1.161147,-2.591121,2.252211,1,,999,999,0.0008151386
278.949,22437,48,NOERROR,0,0,,,-0.94952,-0.2636719,-0.3515625,-4.833984,-0.3208556,,,,,,,,2.17859,1.089886,-2.349087,1.986017,1,,999,999,0
278.962,22438,48,NOERROR,0,0,,,-0.94952,-0.3515625,-0.3515625,-4.833984,-0.3207058,,,,,,,,2.141521,0.9522744,-2.506922,2.278991,1,,999,999,0
278.974,22439,48,NOERROR,0,0,,,-0.94952,-0.3515625,-0.3515625,-4.833984,-0.320406,,,,,,,,2.131922,0.477103,-1.750447,2.350048,1,,999,999,0
278.987,22440,48,NOERROR,0,0,,,-0.94952,-0.3515625,-0.3515625,-4.833984,-0.3187576,,,,,,,,2.24867,0.4890984,-1.914143,2.460819,1,,999,999,0
278.999,22441,48,NOERROR,0,0,,,-0.94952,-0.3515625,-0.3515625,-4.833984,-0.3186077,,,,,,,,1.962638,0.855516,-2.285843,2.446399,1,,999,999,0
279.011,22442,48,NOERROR,0,0,,,-0.94952,-0.3515625,-0.3515625,-4.833984,-0.3175587,,,,,,,,2.16746,0.7974722,-1.972098,1.85868,1,,999,999,0
